ticket_id,customer_id,ticket_date,category,priority,channel,resolution_time_hours,satisfaction_score,status
TKT_002601,CUST_003037,2024-07-09,Technical,Low,App,20.33,1.0,Closed
TKT_002602,CUST_003038,2024-07-22,Card,Low,App,9.81,3.0,Closed
TKT_002603,CUST_003038,2024-06-28,Technical,Medium,Chat,51.7,2.0,Closed
TKT_002604,CUST_003038,2024-05-15,Account,Low,Email,26.28,3.0,Closed
TKT_002605,CUST_003038,2024-05-21,Transaction,Medium,Chat,49.06,3.0,Closed
TKT_002606,CUST_003038,2024-10-01,Account,Low,App,14.75,2.0,Closed
TKT_002607,CUST_003039,2024-07-25,Other,High,App,30.07,3.0,Closed
TKT_002608,CUST_003042,2024-10-14,Other,Low,Email,7.82,4.0,Closed
TKT_002609,CUST_003045,2024-07-08,Transaction,Medium,Email,32.88,3.0,Closed
TKT_002610,CUST_003045,2024-08-31,Technical,High,App,32.02,1.0,Closed
TKT_002611,CUST_003045,2024-05-31,Account,Low,Chat,25.65,1.0,Closed
TKT_002612,CUST_003047,2024-07-29,Technical,Medium,Phone,5.29,2.0,Closed
TKT_002613,CUST_003047,2024-10-03,Technical,High,Phone,12.48,1.0,Closed
TKT_002614,CUST_003047,2024-08-24,Other,Low,App,,,Open
TKT_002615,CUST_003047,2024-05-15,Technical,Low,App,58.1,2.0,Closed
TKT_002616,CUST_003049,2024-10-17,Fraud,Medium,Chat,,,Open
TKT_002617,CUST_003050,2024-07-07,Transaction,Low,Chat,23.14,4.0,Closed
TKT_002618,CUST_003050,2024-09-03,Account,Medium,Phone,19.82,4.0,Closed
TKT_002619,CUST_003051,2024-05-25,Transaction,Low,Chat,12.13,1.0,Closed
TKT_002620,CUST_003051,2024-05-13,Transaction,Low,Email,4.38,2.0,Closed
TKT_002621,CUST_003052,2024-05-11,Transaction,Medium,App,42.47,4.0,Closed
TKT_002622,CUST_003053,2024-05-13,Transaction,Low,Email,21.58,4.0,Closed
TKT_002623,CUST_003056,2024-06-04,Account,Low,Chat,13.02,2.0,Closed
TKT_002624,CUST_003056,2024-06-19,Technical,Medium,App,44.31,3.0,Closed
TKT_002625,CUST_003058,2024-09-05,Other,Medium,Phone,36.99,5.0,Closed
TKT_002626,CUST_003068,2024-08-02,Account,Low,Email,35.04,2.0,Closed
TKT_002627,CUST_003068,2024-06-29,Card,Medium,Chat,92.92,3.0,Closed
TKT_002628,CUST_003068,2024-05-07,Transaction,High,Email,57.34,3.0,Closed
TKT_002629,CUST_003068,2024-07-21,Technical,Medium,Chat,18.81,4.0,Closed
TKT_002630,CUST_003068,2024-06-26,Account,Low,App,,,Open
TKT_002631,CUST_003068,2024-07-26,Other,Medium,Phone,8.16,3.0,Closed
TKT_002632,CUST_003070,2024-07-22,Account,High,Email,11.3,2.0,Closed
TKT_002633,CUST_003071,2024-06-01,Technical,Low,App,17.42,4.0,Closed
TKT_002634,CUST_003071,2024-05-14,Card,Low,App,3.57,3.0,Closed
TKT_002635,CUST_003074,2024-09-17,Other,Medium,Email,19.81,3.0,Closed
TKT_002636,CUST_003074,2024-08-16,Technical,Low,App,51.88,2.0,Closed
TKT_002637,CUST_003074,2024-05-20,Other,Medium,App,89.56,1.0,Closed
TKT_002638,CUST_003076,2024-10-02,Account,Low,App,15.9,4.0,Closed
TKT_002639,CUST_003078,2024-05-30,Transaction,Low,Email,7.49,5.0,Closed
TKT_002640,CUST_003078,2024-09-21,Transaction,Low,Chat,34.09,1.0,Closed
TKT_002641,CUST_003079,2024-06-26,Fraud,Low,App,4.26,4.0,Closed
TKT_002642,CUST_003080,2024-07-26,Transaction,Medium,App,10.37,4.0,Closed
TKT_002643,CUST_003080,2024-10-16,Transaction,Low,App,64.26,3.0,Closed
TKT_002644,CUST_003081,2024-07-29,Card,Low,App,21.1,2.0,Closed
TKT_002645,CUST_003082,2024-07-01,Account,Medium,App,36.78,4.0,Closed
TKT_002646,CUST_003085,2024-08-10,Fraud,Medium,Phone,2.12,1.0,Closed
TKT_002647,CUST_003085,2024-07-28,Other,High,Chat,42.98,2.0,Closed
TKT_002648,CUST_003087,2024-08-04,Card,Low,Email,15.13,3.0,Closed
TKT_002649,CUST_003087,2024-09-13,Fraud,Medium,Phone,7.68,2.0,Closed
TKT_002650,CUST_003088,2024-05-22,Account,Medium,App,12.8,1.0,Closed
TKT_002651,CUST_003088,2024-06-08,Other,Medium,App,32.07,2.0,Closed
TKT_002652,CUST_003088,2024-08-03,Technical,Low,App,17.29,5.0,Closed
TKT_002653,CUST_003088,2024-06-15,Technical,High,Phone,10.52,5.0,Closed
TKT_002654,CUST_003089,2024-10-27,Transaction,High,App,3.89,5.0,Closed
TKT_002655,CUST_003090,2024-09-18,Account,Low,Chat,16.24,3.0,Closed
TKT_002656,CUST_003091,2024-10-15,Transaction,Medium,Chat,,,Open
TKT_002657,CUST_003091,2024-10-23,Transaction,Low,Phone,17.59,1.0,Closed
TKT_002658,CUST_003091,2024-08-01,Card,Low,App,39.24,2.0,Closed
TKT_002659,CUST_003091,2024-05-11,Technical,Low,App,26.92,4.0,Closed
TKT_002660,CUST_003092,2024-09-20,Account,Low,App,12.45,3.0,Closed
TKT_002661,CUST_003093,2024-06-05,Other,High,App,61.91,5.0,Closed
TKT_002662,CUST_003095,2024-09-14,Technical,Low,App,2.71,4.0,Closed
TKT_002663,CUST_003096,2024-07-23,Technical,Low,Email,7.07,5.0,Closed
TKT_002664,CUST_003097,2024-05-15,Technical,High,Phone,57.35,4.0,Closed
TKT_002665,CUST_003099,2024-08-04,Transaction,Low,Email,44.79,4.0,Closed
TKT_002666,CUST_003100,2024-10-04,Technical,Medium,Phone,13.81,5.0,Closed
TKT_002667,CUST_003101,2024-05-12,Card,Medium,App,14.94,3.0,Closed
TKT_002668,CUST_003101,2024-09-28,Technical,Low,Phone,35.18,1.0,Closed
TKT_002669,CUST_003101,2024-06-15,Technical,Low,App,51.54,3.0,Closed
TKT_002670,CUST_003102,2024-10-29,Transaction,Low,App,2.98,4.0,Closed
TKT_002671,CUST_003102,2024-05-07,Fraud,Low,Email,5.4,4.0,Closed
TKT_002672,CUST_003103,2024-10-17,Other,Low,Chat,7.9,3.0,Closed
TKT_002673,CUST_003103,2024-05-13,Transaction,Low,Chat,15.19,4.0,Closed
TKT_002674,CUST_003104,2024-10-13,Transaction,Low,App,26.06,1.0,Closed
TKT_002675,CUST_003104,2024-08-15,Account,Medium,Chat,27.53,4.0,Closed
TKT_002676,CUST_003105,2024-07-03,Account,Low,App,57.62,5.0,Closed
TKT_002677,CUST_003106,2024-10-14,Account,Low,App,28.92,2.0,Closed
TKT_002678,CUST_003108,2024-08-06,Transaction,High,Email,51.37,4.0,Closed
TKT_002679,CUST_003108,2024-05-05,Account,Medium,App,54.82,5.0,Closed
TKT_002680,CUST_003111,2024-05-05,Transaction,Low,Phone,11.72,2.0,Closed
TKT_002681,CUST_003111,2024-08-13,Fraud,Low,Chat,1.81,4.0,Closed
TKT_002682,CUST_003113,2024-06-17,Transaction,Low,App,2.84,3.0,Closed
TKT_002683,CUST_003114,2024-10-20,Technical,Medium,App,4.74,4.0,Closed
TKT_002684,CUST_003114,2024-09-27,Other,High,Email,18.21,4.0,Closed
TKT_002685,CUST_003116,2024-06-21,Fraud,High,Chat,2.39,5.0,Closed
TKT_002686,CUST_003116,2024-06-03,Transaction,Low,Chat,5.56,4.0,Closed
TKT_002687,CUST_003116,2024-07-03,Technical,Low,App,14.08,5.0,Closed
TKT_002688,CUST_003118,2024-07-04,Account,Medium,Email,53.5,5.0,Closed
TKT_002689,CUST_003118,2024-09-29,Other,Low,Email,21.09,1.0,Closed
TKT_002690,CUST_003120,2024-09-03,Transaction,Low,Chat,6.75,5.0,Closed
TKT_002691,CUST_003123,2024-08-24,Card,High,App,23.71,3.0,Closed
TKT_002692,CUST_003124,2024-05-28,Transaction,Low,App,8.69,4.0,Closed
TKT_002693,CUST_003125,2024-07-14,Transaction,Low,Chat,21.96,2.0,Closed
TKT_002694,CUST_003126,2024-07-22,Card,Medium,App,62.34,5.0,Closed
TKT_002695,CUST_003126,2024-09-19,Other,Low,App,28.43,5.0,Closed
TKT_002696,CUST_003129,2024-07-30,Other,Low,Email,23.15,1.0,Closed
TKT_002697,CUST_003130,2024-08-31,Technical,Medium,Email,19.16,2.0,Closed
TKT_002698,CUST_003131,2024-09-04,Fraud,Medium,Chat,2.79,3.0,Closed
TKT_002699,CUST_003131,2024-06-02,Card,Low,App,23.95,3.0,Closed
TKT_002700,CUST_003133,2024-05-07,Account,Low,Phone,27.15,4.0,Closed
TKT_002701,CUST_003135,2024-08-18,Transaction,Medium,Email,28.04,5.0,Closed
TKT_002702,CUST_003138,2024-10-18,Account,Low,Phone,15.93,4.0,Closed
TKT_002703,CUST_003138,2024-07-06,Technical,Low,Email,39.3,5.0,Closed
TKT_002704,CUST_003139,2024-07-25,Technical,Low,App,52.92,1.0,Closed
TKT_002705,CUST_003141,2024-07-13,Transaction,Low,Chat,11.36,3.0,Closed
TKT_002706,CUST_003142,2024-05-05,Transaction,Low,Chat,12.08,3.0,Closed
TKT_002707,CUST_003142,2024-05-27,Account,Low,App,14.46,4.0,Closed
TKT_002708,CUST_003145,2024-05-07,Account,Low,App,18.16,3.0,Closed
TKT_002709,CUST_003146,2024-09-21,Other,Low,App,21.33,4.0,Closed
TKT_002710,CUST_003146,2024-05-19,Card,Low,App,31.12,4.0,Closed
TKT_002711,CUST_003148,2024-07-17,Technical,Low,Phone,28.61,2.0,Closed
TKT_002712,CUST_003149,2024-10-02,Technical,High,Email,72.24,1.0,Closed
TKT_002713,CUST_003149,2024-10-24,Account,High,Phone,37.8,3.0,Closed
TKT_002714,CUST_003150,2024-05-31,Account,Low,Phone,4.5,4.0,Closed
TKT_002715,CUST_003153,2024-06-01,Fraud,Low,Email,10.9,3.0,Closed
TKT_002716,CUST_003153,2024-08-31,Account,Low,Email,33.11,4.0,Closed
TKT_002717,CUST_003154,2024-10-07,Technical,Low,Phone,35.59,2.0,Closed
TKT_002718,CUST_003154,2024-08-13,Account,Medium,App,11.83,1.0,Closed
TKT_002719,CUST_003158,2024-08-24,Card,Medium,App,28.59,5.0,Closed
TKT_002720,CUST_003158,2024-07-10,Technical,Medium,Email,37.21,3.0,Closed
TKT_002721,CUST_003159,2024-05-11,Transaction,Low,Chat,6.0,5.0,Closed
TKT_002722,CUST_003163,2024-09-09,Other,Low,Email,14.0,3.0,Closed
TKT_002723,CUST_003163,2024-07-20,Other,Low,App,18.79,3.0,Closed
TKT_002724,CUST_003169,2024-08-26,Account,Medium,App,44.07,2.0,Closed
TKT_002725,CUST_003170,2024-05-29,Transaction,Low,App,19.77,3.0,Closed
TKT_002726,CUST_003170,2024-10-23,Transaction,Medium,App,5.31,2.0,Closed
TKT_002727,CUST_003170,2024-06-03,Transaction,Medium,Chat,27.18,3.0,Closed
TKT_002728,CUST_003170,2024-06-29,Transaction,Medium,Email,,,Open
TKT_002729,CUST_003170,2024-08-18,Transaction,Medium,App,15.77,3.0,Closed
TKT_002730,CUST_003170,2024-06-28,Technical,Low,Phone,22.68,2.0,Closed
TKT_002731,CUST_003171,2024-08-06,Other,Low,Email,20.29,3.0,Closed
TKT_002732,CUST_003174,2024-07-28,Account,Low,Phone,10.79,2.0,Closed
TKT_002733,CUST_003176,2024-09-19,Transaction,Low,Email,18.87,4.0,Closed
TKT_002734,CUST_003176,2024-05-22,Transaction,Low,Phone,16.87,2.0,Closed
TKT_002735,CUST_003179,2024-10-20,Transaction,High,Phone,25.48,2.0,Closed
TKT_002736,CUST_003179,2024-08-19,Other,High,Email,15.46,2.0,Closed
TKT_002737,CUST_003184,2024-06-08,Technical,Medium,Chat,,,Open
TKT_002738,CUST_003184,2024-09-14,Transaction,Low,App,9.72,4.0,Closed
TKT_002739,CUST_003184,2024-06-13,Technical,High,Email,9.35,4.0,Closed
TKT_002740,CUST_003187,2024-10-20,Technical,Low,Chat,6.1,2.0,Closed
TKT_002741,CUST_003187,2024-09-06,Account,Low,Chat,16.46,4.0,Closed
TKT_002742,CUST_003188,2024-06-24,Card,Low,App,50.69,3.0,Closed
TKT_002743,CUST_003191,2024-06-13,Technical,High,App,15.98,3.0,Closed
TKT_002744,CUST_003192,2024-06-05,Card,Low,Phone,28.6,5.0,Closed
TKT_002745,CUST_003192,2024-07-04,Transaction,Medium,Chat,20.04,4.0,Closed
TKT_002746,CUST_003192,2024-06-17,Other,Low,Chat,35.85,4.0,Closed
TKT_002747,CUST_003193,2024-10-22,Transaction,Low,Email,37.67,3.0,Closed
TKT_002748,CUST_003193,2024-05-05,Card,Low,Chat,15.67,3.0,Closed
TKT_002749,CUST_003193,2024-06-20,Card,Low,Phone,19.38,3.0,Closed
TKT_002750,CUST_003195,2024-07-15,Fraud,Low,Phone,2.26,1.0,Closed
TKT_002751,CUST_003195,2024-09-03,Card,Low,Phone,22.52,4.0,Closed
TKT_002752,CUST_003202,2024-09-02,Card,Medium,App,13.29,5.0,Closed
TKT_002753,CUST_003203,2024-05-24,Other,Low,App,21.44,4.0,Closed
TKT_002754,CUST_003203,2024-08-01,Technical,Medium,Chat,3.76,3.0,Closed
TKT_002755,CUST_003204,2024-05-29,Transaction,Low,Email,54.33,3.0,Closed
TKT_002756,CUST_003204,2024-10-28,Other,Low,Email,44.55,2.0,Closed
TKT_002757,CUST_003205,2024-06-21,Other,Low,Email,4.76,3.0,Closed
TKT_002758,CUST_003205,2024-06-17,Fraud,High,Chat,3.55,5.0,Closed
TKT_002759,CUST_003207,2024-08-10,Transaction,Medium,Email,31.57,4.0,Closed
TKT_002760,CUST_003207,2024-09-01,Account,Low,Chat,69.81,5.0,Closed
TKT_002761,CUST_003207,2024-06-04,Card,Low,App,34.83,2.0,Closed
TKT_002762,CUST_003208,2024-08-03,Transaction,Medium,Phone,54.42,1.0,Closed
TKT_002763,CUST_003208,2024-07-19,Technical,Low,App,36.61,4.0,Closed
TKT_002764,CUST_003210,2024-07-14,Technical,Medium,Chat,35.41,4.0,Closed
TKT_002765,CUST_003211,2024-06-09,Account,Medium,Email,32.93,3.0,Closed
TKT_002766,CUST_003211,2024-07-03,Account,Medium,App,23.32,2.0,Closed
TKT_002767,CUST_003213,2024-05-31,Transaction,Medium,App,38.18,2.0,Closed
TKT_002768,CUST_003213,2024-09-15,Other,Medium,Email,25.57,3.0,Closed
TKT_002769,CUST_003214,2024-10-20,Transaction,Medium,App,,,Open
TKT_002770,CUST_003214,2024-06-20,Other,Low,App,9.06,3.0,Closed
TKT_002771,CUST_003215,2024-05-16,Card,Low,App,29.62,5.0,Closed
TKT_002772,CUST_003215,2024-06-09,Transaction,Low,App,62.72,4.0,Closed
TKT_002773,CUST_003215,2024-06-03,Transaction,Medium,Email,27.72,1.0,Closed
TKT_002774,CUST_003215,2024-09-05,Transaction,Low,Chat,13.39,2.0,Closed
TKT_002775,CUST_003216,2024-06-11,Card,Medium,App,19.11,3.0,Closed
TKT_002776,CUST_003217,2024-10-19,Technical,Low,Email,51.8,4.0,Closed
TKT_002777,CUST_003218,2024-06-03,Transaction,Low,Chat,8.93,3.0,Closed
TKT_002778,CUST_003218,2024-09-06,Other,Medium,Phone,63.28,3.0,Closed
TKT_002779,CUST_003220,2024-08-19,Transaction,Low,Email,7.17,1.0,Closed
TKT_002780,CUST_003220,2024-06-09,Other,Low,App,44.44,5.0,Closed
TKT_002781,CUST_003225,2024-05-06,Card,Low,App,16.14,1.0,Closed
TKT_002782,CUST_003225,2024-08-22,Technical,Low,App,1.44,5.0,Closed
TKT_002783,CUST_003226,2024-09-16,Card,Low,App,14.23,3.0,Closed
TKT_002784,CUST_003228,2024-07-16,Other,Low,App,29.06,3.0,Closed
TKT_002785,CUST_003229,2024-08-16,Card,Low,App,65.11,4.0,Closed
TKT_002786,CUST_003229,2024-06-07,Technical,Low,App,28.88,3.0,Closed
TKT_002787,CUST_003230,2024-10-28,Card,Medium,App,32.24,1.0,Closed
TKT_002788,CUST_003230,2024-08-18,Transaction,Medium,App,73.73,3.0,Closed
TKT_002789,CUST_003232,2024-07-12,Account,Low,Phone,51.44,2.0,Closed
TKT_002790,CUST_003234,2024-09-30,Card,Medium,App,47.94,3.0,Closed
TKT_002791,CUST_003234,2024-05-11,Technical,High,App,5.92,1.0,Closed
TKT_002792,CUST_003234,2024-06-08,Other,Medium,Chat,10.84,5.0,Closed
TKT_002793,CUST_003235,2024-09-29,Other,High,Chat,61.03,1.0,Closed
TKT_002794,CUST_003236,2024-09-23,Transaction,Low,App,9.46,5.0,Closed
TKT_002795,CUST_003236,2024-10-06,Account,Medium,App,31.43,5.0,Closed
TKT_002796,CUST_003236,2024-05-05,Technical,Low,App,,,Open
TKT_002797,CUST_003236,2024-07-30,Account,Medium,Chat,18.49,3.0,Closed
TKT_002798,CUST_003237,2024-10-23,Account,Low,Phone,16.53,5.0,Closed
TKT_002799,CUST_003237,2024-07-15,Transaction,Medium,App,31.4,1.0,Closed
TKT_002800,CUST_003238,2024-09-10,Account,Low,Phone,22.3,5.0,Closed
TKT_002801,CUST_003239,2024-06-04,Transaction,Low,App,12.81,3.0,Closed
TKT_002802,CUST_003239,2024-07-09,Transaction,High,Email,9.33,1.0,Closed
TKT_002803,CUST_003243,2024-06-09,Fraud,Low,App,2.39,1.0,Closed
TKT_002804,CUST_003243,2024-05-06,Account,Medium,Chat,29.98,2.0,Closed
TKT_002805,CUST_003243,2024-05-21,Other,Low,App,55.96,5.0,Closed
TKT_002806,CUST_003244,2024-05-16,Other,Medium,App,20.37,3.0,Closed
TKT_002807,CUST_003248,2024-05-22,Account,Medium,Email,2.04,2.0,Closed
TKT_002808,CUST_003251,2024-05-09,Transaction,Low,Phone,65.7,3.0,Closed
TKT_002809,CUST_003256,2024-10-09,Transaction,Low,App,36.28,4.0,Closed
TKT_002810,CUST_003258,2024-05-25,Card,Low,App,75.77,5.0,Closed
TKT_002811,CUST_003259,2024-07-05,Transaction,Low,App,34.01,4.0,Closed
TKT_002812,CUST_003260,2024-07-15,Technical,Medium,App,26.02,5.0,Closed
TKT_002813,CUST_003262,2024-10-11,Technical,Low,App,15.74,3.0,Closed
TKT_002814,CUST_003263,2024-10-02,Fraud,Medium,Email,1.23,4.0,Closed
TKT_002815,CUST_003264,2024-09-11,Account,Low,Email,21.82,1.0,Closed
TKT_002816,CUST_003271,2024-09-15,Other,High,Phone,4.85,5.0,Closed
TKT_002817,CUST_003275,2024-05-06,Transaction,Low,Email,16.98,4.0,Closed
TKT_002818,CUST_003275,2024-05-08,Other,Low,Phone,23.26,3.0,Closed
TKT_002819,CUST_003275,2024-10-01,Other,Low,App,26.6,2.0,Closed
TKT_002820,CUST_003275,2024-08-22,Transaction,Medium,Email,14.46,1.0,Closed
TKT_002821,CUST_003277,2024-10-11,Account,Low,Chat,20.79,5.0,Closed
TKT_002822,CUST_003278,2024-07-13,Fraud,High,Phone,2.48,5.0,Closed
TKT_002823,CUST_003279,2024-09-05,Transaction,Low,App,3.72,2.0,Closed
TKT_002824,CUST_003280,2024-07-20,Transaction,High,App,7.61,1.0,Closed
TKT_002825,CUST_003281,2024-06-11,Technical,Medium,Phone,7.79,2.0,Closed
TKT_002826,CUST_003281,2024-08-08,Account,Low,Chat,23.97,4.0,Closed
TKT_002827,CUST_003282,2024-09-17,Other,Medium,App,20.1,1.0,Closed
TKT_002828,CUST_003282,2024-09-04,Transaction,Low,App,16.35,3.0,Closed
TKT_002829,CUST_003283,2024-10-18,Account,Medium,Phone,40.43,4.0,Closed
TKT_002830,CUST_003285,2024-08-17,Other,Low,Email,17.82,4.0,Closed
TKT_002831,CUST_003286,2024-10-03,Technical,Medium,App,16.0,4.0,Closed
TKT_002832,CUST_003287,2024-07-16,Fraud,Low,Chat,3.69,3.0,Closed
TKT_002833,CUST_003287,2024-07-02,Account,Low,App,58.41,2.0,Closed
TKT_002834,CUST_003290,2024-06-14,Account,Medium,App,8.47,4.0,Closed
TKT_002835,CUST_003291,2024-05-22,Technical,Low,Phone,26.01,1.0,Closed
TKT_002836,CUST_003291,2024-08-15,Technical,Low,Chat,1.77,1.0,Closed
TKT_002837,CUST_003292,2024-10-11,Card,Low,Email,9.79,2.0,Closed
TKT_002838,CUST_003293,2024-05-18,Transaction,Medium,Chat,7.54,4.0,Closed
TKT_002839,CUST_003293,2024-10-25,Transaction,High,App,6.2,5.0,Closed
TKT_002840,CUST_003294,2024-08-03,Transaction,Low,App,2.83,4.0,Closed
TKT_002841,CUST_003294,2024-09-20,Account,Medium,Email,22.85,4.0,Closed
TKT_002842,CUST_003297,2024-07-29,Transaction,High,Phone,50.94,3.0,Closed
TKT_002843,CUST_003301,2024-07-28,Fraud,Low,App,2.75,1.0,Closed
TKT_002844,CUST_003301,2024-05-13,Transaction,Low,Chat,6.71,1.0,Closed
TKT_002845,CUST_003301,2024-08-22,Account,Medium,Phone,7.32,4.0,Closed
TKT_002846,CUST_003304,2024-10-28,Fraud,Medium,Phone,0.57,3.0,Closed
TKT_002847,CUST_003305,2024-05-27,Card,Medium,Phone,8.84,4.0,Closed
TKT_002848,CUST_003305,2024-07-07,Transaction,Low,App,6.59,4.0,Closed
TKT_002849,CUST_003306,2024-08-13,Other,Low,App,36.75,4.0,Closed
TKT_002850,CUST_003311,2024-07-07,Card,Low,Email,7.48,2.0,Closed
TKT_002851,CUST_003311,2024-05-29,Fraud,Low,App,,,Open
TKT_002852,CUST_003311,2024-10-16,Account,Medium,Phone,42.42,3.0,Closed
TKT_002853,CUST_003311,2024-05-26,Transaction,Medium,Chat,15.44,5.0,Closed
TKT_002854,CUST_003316,2024-07-20,Account,Low,Email,49.69,1.0,Closed
TKT_002855,CUST_003316,2024-07-08,Technical,Low,Chat,23.85,3.0,Closed
TKT_002856,CUST_003316,2024-06-30,Technical,Low,Email,3.14,1.0,Closed
TKT_002857,CUST_003317,2024-10-21,Other,Low,Phone,25.84,5.0,Closed
TKT_002858,CUST_003317,2024-10-08,Technical,Low,Chat,24.19,3.0,Closed
TKT_002859,CUST_003318,2024-06-07,Transaction,Low,App,5.71,4.0,Closed
TKT_002860,CUST_003318,2024-07-30,Transaction,Low,Chat,42.6,3.0,Closed
TKT_002861,CUST_003319,2024-09-12,Card,Low,App,,,Open
TKT_002862,CUST_003322,2024-08-21,Transaction,Low,Email,19.71,5.0,Closed
TKT_002863,CUST_003322,2024-05-11,Card,Medium,App,15.78,3.0,Closed
TKT_002864,CUST_003323,2024-10-26,Other,High,Phone,21.51,4.0,Closed
TKT_002865,CUST_003324,2024-10-13,Technical,Low,App,27.83,2.0,Closed
TKT_002866,CUST_003328,2024-09-24,Fraud,Medium,App,4.01,5.0,Closed
TKT_002867,CUST_003328,2024-08-03,Other,Medium,App,13.69,4.0,Closed
TKT_002868,CUST_003330,2024-05-19,Account,Low,Email,3.1,5.0,Closed
TKT_002869,CUST_003330,2024-08-07,Fraud,Low,Email,1.03,2.0,Closed
TKT_002870,CUST_003330,2024-08-08,Card,Low,Email,9.04,3.0,Closed
TKT_002871,CUST_003330,2024-07-09,Technical,Low,App,18.99,3.0,Closed
TKT_002872,CUST_003331,2024-05-04,Transaction,Low,App,81.22,3.0,Closed
TKT_002873,CUST_003334,2024-06-25,Technical,High,Chat,15.6,5.0,Closed
TKT_002874,CUST_003335,2024-08-18,Transaction,Low,Email,,,Open
TKT_002875,CUST_003335,2024-09-14,Card,Low,App,6.1,1.0,Closed
TKT_002876,CUST_003335,2024-08-19,Technical,Medium,Phone,9.08,1.0,Closed
TKT_002877,CUST_003336,2024-06-30,Fraud,Medium,App,11.26,4.0,Closed
TKT_002878,CUST_003336,2024-08-31,Account,Low,App,58.51,4.0,Closed
TKT_002879,CUST_003338,2024-10-03,Fraud,Low,App,5.72,3.0,Closed
TKT_002880,CUST_003339,2024-07-09,Account,Low,Chat,1.95,5.0,Closed
TKT_002881,CUST_003340,2024-08-08,Transaction,Low,App,42.76,4.0,Closed
TKT_002882,CUST_003340,2024-05-28,Technical,Low,Phone,17.57,1.0,Closed
TKT_002883,CUST_003340,2024-08-30,Technical,Medium,Chat,21.64,3.0,Closed
TKT_002884,CUST_003340,2024-05-29,Transaction,Low,App,25.12,2.0,Closed
TKT_002885,CUST_003341,2024-05-22,Other,Low,App,52.79,4.0,Closed
TKT_002886,CUST_003342,2024-07-19,Account,Low,Chat,10.04,5.0,Closed
TKT_002887,CUST_003342,2024-07-03,Account,Medium,App,28.51,3.0,Closed
TKT_002888,CUST_003343,2024-05-08,Transaction,Medium,Chat,32.1,1.0,Closed
TKT_002889,CUST_003343,2024-06-04,Fraud,Low,Email,6.06,1.0,Closed
TKT_002890,CUST_003343,2024-07-14,Transaction,Low,App,3.54,2.0,Closed
TKT_002891,CUST_003344,2024-05-07,Technical,Medium,Chat,42.23,4.0,Closed
TKT_002892,CUST_003346,2024-05-16,Account,Low,Phone,25.31,5.0,Closed
TKT_002893,CUST_003355,2024-06-25,Account,Low,Chat,13.62,4.0,Closed
TKT_002894,CUST_003356,2024-10-23,Transaction,Low,Chat,6.1,5.0,Closed
TKT_002895,CUST_003357,2024-07-02,Card,Low,App,40.98,3.0,Closed
TKT_002896,CUST_003357,2024-07-21,Card,Medium,Email,15.93,4.0,Closed
TKT_002897,CUST_003359,2024-08-29,Fraud,Low,Phone,1.49,2.0,Closed
TKT_002898,CUST_003359,2024-05-19,Other,High,Phone,12.19,3.0,Closed
TKT_002899,CUST_003359,2024-06-05,Transaction,Low,Chat,12.54,3.0,Closed
TKT_002900,CUST_003361,2024-05-18,Account,Medium,App,12.77,2.0,Closed
TKT_002901,CUST_003368,2024-09-04,Account,High,Email,23.96,4.0,Closed
TKT_002902,CUST_003369,2024-07-31,Technical,Low,App,17.89,5.0,Closed
TKT_002903,CUST_003370,2024-10-12,Other,Low,Phone,43.5,4.0,Closed
TKT_002904,CUST_003373,2024-10-17,Other,Low,App,3.95,3.0,Closed
TKT_002905,CUST_003377,2024-06-26,Account,Low,App,12.21,5.0,Closed
TKT_002906,CUST_003382,2024-08-13,Transaction,Medium,App,9.29,3.0,Closed
TKT_002907,CUST_003383,2024-09-22,Card,Low,Chat,3.78,4.0,Closed
TKT_002908,CUST_003384,2024-10-20,Technical,Low,Email,19.48,3.0,Closed
TKT_002909,CUST_003384,2024-09-02,Technical,Medium,Chat,4.66,2.0,Closed
TKT_002910,CUST_003384,2024-08-14,Card,Medium,Phone,19.68,3.0,Closed
TKT_002911,CUST_003385,2024-09-24,Fraud,Low,Chat,3.79,5.0,Closed
TKT_002912,CUST_003386,2024-05-24,Account,Low,App,52.17,3.0,Closed
TKT_002913,CUST_003392,2024-07-24,Fraud,Low,Chat,1.89,2.0,Closed
TKT_002914,CUST_003392,2024-09-08,Transaction,Low,Email,23.66,4.0,Closed
TKT_002915,CUST_003394,2024-10-24,Fraud,Low,App,3.63,3.0,Closed
TKT_002916,CUST_003394,2024-06-20,Technical,Low,App,31.43,5.0,Closed
TKT_002917,CUST_003395,2024-10-23,Account,Medium,Chat,45.09,3.0,Closed
TKT_002918,CUST_003397,2024-09-22,Account,Low,App,14.12,5.0,Closed
TKT_002919,CUST_003397,2024-09-13,Transaction,Low,App,37.31,5.0,Closed
TKT_002920,CUST_003398,2024-07-09,Account,Medium,Phone,31.47,4.0,Closed
TKT_002921,CUST_003404,2024-08-17,Account,Low,Email,13.72,4.0,Closed
TKT_002922,CUST_003405,2024-09-12,Card,Medium,Chat,38.76,4.0,Closed
TKT_002923,CUST_003405,2024-06-21,Other,Low,App,38.53,2.0,Closed
TKT_002924,CUST_003405,2024-09-29,Fraud,Medium,Phone,4.24,5.0,Closed
TKT_002925,CUST_003405,2024-10-29,Card,Low,Chat,13.86,3.0,Closed
TKT_002926,CUST_003409,2024-09-28,Account,Medium,App,34.92,5.0,Closed
